Date;Open;High;Low;Close;Volume
Mar 20, 2017;2,378.24;2,379.55;2,369.66;2,373.47;1,822,463,497
Mar 17, 2017;2,383.71;2,385.71;2,377.64;2,378.25;3,398,204,726
Mar 16, 2017;2,387.71;2,388.10;2,377.18;2,381.38;1,878,039,166
Mar 15, 2017;2,370.34;2,390.01;2,368.94;2,385.26;2,124,877,753
Mar 14, 2017;2,368.55;2,368.55;2,358.18;2,365.45;1,685,090,225
Mar 13, 2017;2,371.56;2,374.42;2,368.52;2,373.47;1,822,264,173
Mar 10, 2017;2,372.52;2,376.86;2,363.04;2,372.60;2,017,929,799
Mar 9, 2017;2,363.49;2,369.08;2,354.54;2,364.87;2,019,165,372
Mar 8, 2017;2,369.81;2,373.09;2,361.01;2,362.98;2,085,506,267
Mar 7, 2017;2,370.74;2,375.12;2,365.51;2,368.39;1,912,963,515
Mar 6, 2017;2,375.23;2,378.80;2,367.98;2,375.31;1,888,989,012
Mar 3, 2017;2,380.92;2,383.89;2,375.39;2,383.12;1,832,913,368
Mar 2, 2017;2,394.75;2,394.75;2,380.17;2,381.92;2,120,547,995
Mar 1, 2017;2,380.13;2,400.98;2,380.13;2,395.96;2,575,918,105
Feb 28, 2017;2,366.08;2,367.79;2,358.96;2,363.64;2,538,169,006
Feb 27, 2017;2,365.23;2,371.54;2,361.87;2,369.75;1,881,303,612
Feb 24, 2017;2,355.73;2,367.34;2,352.87;2,367.34;2,190,395,580
Feb 23, 2017;2,367.50;2,368.26;2,355.09;2,363.81;2,200,797,996
Feb 22, 2017;2,361.11;2,365.13;2,358.34;2,362.82;1,953,850,309
Feb 21, 2017;2,354.91;2,366.71;2,354.91;2,365.38;2,108,632,113
Feb 17, 2017;2,343.01;2,351.16;2,339.58;2,351.16;2,119,431,713
Feb 16, 2017;2,349.64;2,351.31;2,338.87;2,347.22;2,086,044,777
Feb 15, 2017;2,335.58;2,351.30;2,334.81;2,349.25;2,251,620,057
Feb 14, 2017;2,326.12;2,337.58;2,322.17;2,337.58;2,161,361,274
Feb 13, 2017;2,321.72;2,331.58;2,321.42;2,328.25;1,958,736,592
Feb 10, 2017;2,312.27;2,319.23;2,311.10;2,316.10;2,067,124,621
Feb 9, 2017;2,296.70;2,311.08;2,296.61;2,307.87;2,118,564,108
Feb 8, 2017;2,289.55;2,295.91;2,285.38;2,294.67;2,113,479,926
Feb 7, 2017;2,295.87;2,299.40;2,290.16;2,293.08;2,079,166,228
Feb 6, 2017;2,294.28;2,296.18;2,288.57;2,292.56;1,902,540,482
Feb 3, 2017;2,288.54;2,298.31;2,287.88;2,297.42;2,208,634,271
Feb 2, 2017;2,276.69;2,283.97;2,271.65;2,280.85;2,321,960,100
Feb 1, 2017;2,285.59;2,289.14;2,272.44;2,279.55;2,478,979,663
Jan 31, 2017;2,274.02;2,279.09;2,267.21;2,278.87;2,555,320,206
Jan 30, 2017;2,286.01;2,286.01;2,268.04;2,280.90;2,108,083,825
Jan 27, 2017;2,299.02;2,299.02;2,291.62;2,294.69;1,999,261,103
Jan 26, 2017;2,298.63;2,300.99;2,294.08;2,296.68;2,333,681,818
Jan 25, 2017;2,288.88;2,299.55;2,288.88;2,298.37;2,461,512,021
Jan 24, 2017;2,267.88;2,284.63;2,266.68;2,280.07;2,229,227,176
Jan 23, 2017;2,267.78;2,271.78;2,257.02;2,265.20;1,990,552,394
Jan 20, 2017;2,269.96;2,276.96;2,265.01;2,271.31;2,311,814,026
Jan 19, 2017;2,271.90;2,274.33;2,258.41;2,263.69;2,041,282,775
Jan 18, 2017;2,269.14;2,272.01;2,263.35;2,271.89;1,998,643,920
Jan 17, 2017;2,269.14;2,272.08;2,262.81;2,267.89;2,212,200,212
Jan 13, 2017;2,272.74;2,278.68;2,271.51;2,274.64;1,780,997,918
Jan 12, 2017;2,271.14;2,271.78;2,254.25;2,270.44;1,937,385,140
Jan 11, 2017;2,268.60;2,275.32;2,260.83;2,275.32;2,118,289,876
Jan 10, 2017;2,269.72;2,279.27;2,265.27;2,268.90;2,138,024,556
Jan 9, 2017;2,273.59;2,275.49;2,268.90;2,268.90;1,914,652,521
Jan 6, 2017;2,271.14;2,282.10;2,264.06;2,276.98;1,957,181,141
Jan 5, 2017;2,268.18;2,271.50;2,260.45;2,269.00;2,187,189,991
Jan 4, 2017;2,261.60;2,272.82;2,261.60;2,270.75;2,097,360,283
Jan 3, 2017;2,251.57;2,263.88;2,245.13;2,257.83;2,318,947,704
Dec 30, 2016;2,251.61;2,253.58;2,233.62;2,238.83;1,580,595,290
Dec 29, 2016;2,249.50;2,254.51;2,244.56;2,249.26;1,264,830,314
Dec 28, 2016;2,270.23;2,271.31;2,249.11;2,249.92;1,343,528,461
Dec 27, 2016;2,266.23;2,273.82;2,266.15;2,268.88;1,090,974,756
Dec 23, 2016;2,260.25;2,263.79;2,258.84;2,263.79;1,082,067,041
Dec 22, 2016;2,262.93;2,263.18;2,256.08;2,260.96;1,713,661,488
Dec 21, 2016;2,270.54;2,271.23;2,265.15;2,265.18;1,585,087,533
Dec 20, 2016;2,266.50;2,272.56;2,266.14;2,270.76;1,797,798,599
Dec 19, 2016;2,259.24;2,267.47;2,258.21;2,262.53;1,855,781,424
Dec 16, 2016;2,266.81;2,268.05;2,254.24;2,258.07;3,710,588,961
Dec 15, 2016;2,253.77;2,272.12;2,253.77;2,262.03;2,428,153,807
Dec 14, 2016;2,268.35;2,276.20;2,248.44;2,253.28;2,660,459,785
Dec 13, 2016;2,263.32;2,277.53;2,263.32;2,271.72;2,311,255,270
Dec 12, 2016;2,258.83;2,264.03;2,252.37;2,256.96;2,358,393,107
Dec 9, 2016;2,249.73;2,259.80;2,249.23;2,259.53;2,200,678,359
Dec 8, 2016;2,241.13;2,251.69;2,237.57;2,246.19;2,436,820,226
Dec 7, 2016;2,210.72;2,241.63;2,208.93;2,241.35;2,734,847,977
Dec 6, 2016;2,207.26;2,212.78;2,202.21;2,212.23;2,170,130,802
Dec 5, 2016;2,200.65;2,209.42;2,199.97;2,204.71;2,353,018,266
Dec 2, 2016;2,191.12;2,197.95;2,188.37;2,191.95;587,431,425
Dec 1, 2016;2,200.17;2,202.60;2,187.44;2,191.08;742,047,822
Nov 30, 2016;2,204.97;2,214.10;2,198.81;2,198.81;1,055,352,593
Nov 29, 2016;2,200.76;2,210.46;2,198.15;2,204.66;578,283,446
Nov 28, 2016;2,210.21;2,211.14;2,200.36;2,201.72;562,045,555
Nov 25, 2016;2,206.27;2,213.35;2,206.27;2,213.35;261,974,388
Nov 23, 2016;2,198.55;2,204.72;2,194.51;2,204.72;523,778,550
Nov 22, 2016;2,201.56;2,204.80;2,194.51;2,202.94;593,601,222
Nov 21, 2016;2,186.43;2,198.70;2,186.43;2,198.18;571,010,736
Nov 18, 2016;2,186.85;2,189.89;2,180.38;2,181.90;670,518,317
Nov 17, 2016;2,178.61;2,188.06;2,176.65;2,187.12;568,950,287
Nov 16, 2016;2,177.53;2,179.22;2,172.20;2,176.94;569,327,906
Nov 15, 2016;2,168.29;2,180.84;2,166.38;2,180.39;683,976,715
Nov 14, 2016;2,165.64;2,171.36;2,156.08;2,164.20;798,242,148
